Order_ID,Date,Racer_ID,Branch_ID,Product_ID,Quantity
ORD07776,2017-05-29 16:24:46,104537,4346,12693,7
ORD07776,2017-05-29 16:24:46,104537,4346,12693,10
ORD07777,2018-09-01 11:26:19,6532084,4346,45920,4
ORD07777,2018-09-01 11:26:19,6532084,4346,14499,2
ORD07777,2018-09-01 11:26:19,6532084,4346,99912,10
ORD07777,2018-09-01 11:26:19,6532084,4346,20729,8
ORD07777,2018-09-01 11:26:19,6532084,4346,76557,7
ORD07777,2018-09-01 11:26:19,6532084,4346,32299,10
ORD07778,2024-01-29 04:03:52,104531,2149,75733,1
ORD07779,2017-04-14 02:28:28,53975,4346,22688,8
ORD07779,2017-04-14 02:28:28,53975,4346,44766,5
ORD07780,2019-07-25 21:51:14,501987,2149,83969,2
ORD07780,2019-07-25 21:51:14,501987,2149,46631,10
ORD07780,2019-07-25 21:51:14,501987,2149,69150,4
ORD07781,2020-07-06 02:51:09,30488,2149,16910,7
ORD07781,2020-07-06 02:51:09,30488,2149,16102,9
ORD07781,2020-07-06 02:51:09,30488,2149,20965,1
ORD07781,2020-07-06 02:51:09,30488,2149,16910,1
ORD07781,2020-07-06 02:51:09,30488,2149,64384,4
ORD07781,2020-07-06 02:51:09,30488,2149,63351,9
ORD07782,2021-01-13 17:38:07,6291053,7859,63351,3
ORD07782,2021-01-13 17:38:07,6291053,7859,45920,3
ORD07782,2021-01-13 17:38:07,6291053,7859,62921,10
ORD07782,2021-01-13 17:38:07,6291053,7859,12869,10
ORD07782,2021-01-13 17:38:07,6291053,7859,69150,3
ORD07783,2019-03-14 11:35:55,194364,4950,14499,8
ORD07783,2019-03-14 11:35:55,194364,4950,12693,8
ORD07784,2024-05-23 14:09:23,512269,2149,88069,1
ORD07784,2024-05-23 14:09:23,512269,2149,20965,9
ORD07784,2024-05-23 14:09:23,512269,2149,54064,6
ORD07784,2024-05-23 14:09:23,512269,2149,45222,6
ORD07784,2024-05-23 14:09:23,512269,2149,18571,2
ORD07785,2017-11-16 02:02:13,350097,7859,33483,2
ORD07785,2017-11-16 02:02:13,350097,7859,20729,1
ORD07785,2017-11-16 02:02:13,350097,7859,33483,3
ORD07786,2023-05-05 02:46:59,6291625,4346,18110,7
ORD07786,2023-05-05 02:46:59,6291625,4346,62921,9
ORD07786,2023-05-05 02:46:59,6291625,4346,75318,9
ORD07787,2021-12-21 21:01:21,6530104,2149,42745,2
ORD07787,2021-12-21 21:01:21,6530104,2149,69735,8
ORD07787,2021-12-21 21:01:21,6530104,2149,83744,5
ORD07788,2019-10-09 15:42:29,6190176,7859,80313,5
ORD07788,2019-10-09 15:42:29,6190176,7859,44766,9
ORD07788,2019-10-09 15:42:29,6190176,7859,43827,3
ORD07788,2019-10-09 15:42:29,6190176,7859,16655,4
ORD07789,2021-07-26 22:43:16,202926,4346,86820,10
ORD07789,2021-07-26 22:43:16,202926,4346,80313,7
ORD07789,2021-07-26 22:43:16,202926,4346,65680,10
ORD07790,2019-09-17 01:56:56,54157,4950,36309,6
ORD07790,2019-09-17 01:56:56,54157,4950,36309,2
ORD07790,2019-09-17 01:56:56,54157,4950,46631,9
ORD07790,2019-09-17 01:56:56,54157,4950,76235,3
ORD07790,2019-09-17 01:56:56,54157,4950,45920,4
ORD07790,2019-09-17 01:56:56,54157,4950,70713,2
ORD07791,2016-11-09 11:39:30,6190176,7859,16655,4
ORD07791,2016-11-09 11:39:30,6190176,7859,65680,4
ORD07792,2021-06-04 22:32:29,54609,7859,83969,6
ORD07792,2021-06-04 22:32:29,54609,7859,22688,7
ORD07792,2021-06-04 22:32:29,54609,7859,36736,5
ORD07792,2021-06-04 22:32:29,54609,7859,64045,7
ORD07792,2021-06-04 22:32:29,54609,7859,16776,2
ORD07792,2021-06-04 22:32:29,54609,7859,35658,4
ORD07793,2016-11-12 08:06:26,54481,4950,18571,2
ORD07793,2016-11-12 08:06:26,54481,4950,16910,8
ORD07793,2016-11-12 08:06:26,54481,4950,52107,7
ORD07793,2016-11-12 08:06:26,54481,4950,36736,4
ORD07793,2016-11-12 08:06:26,54481,4950,12693,3
ORD07794,2017-02-25 18:23:01,194858,7859,13561,10
ORD07794,2017-02-25 18:23:01,194858,7859,32399,9
ORD07795,2017-01-17 04:00:51,54371,7859,42745,10
ORD07795,2017-01-17 04:00:51,54371,7859,14499,7
ORD07795,2017-01-17 04:00:51,54371,7859,90356,2
ORD07795,2017-01-17 04:00:51,54371,7859,54131,2
ORD07795,2017-01-17 04:00:51,54371,7859,36309,3
ORD07796,2019-04-12 10:05:04,54157,7859,43827,2
ORD07796,2019-04-12 10:05:04,54157,7859,90038,10
ORD07796,2019-04-12 10:05:04,54157,7859,58984,7
ORD07797,2021-05-21 23:17:37,202762,7859,76557,3
ORD07797,2021-05-21 23:17:37,202762,7859,18110,3
ORD07797,2021-05-21 23:17:37,202762,7859,92798,1
ORD07797,2021-05-21 23:17:37,202762,7859,52107,9
ORD07798,2018-03-20 13:09:18,54371,4950,20965,10
ORD07798,2018-03-20 13:09:18,54371,4950,86213,5
ORD07799,2020-08-10 12:44:58,202926,7859,13561,9
ORD07799,2020-08-10 12:44:58,202926,7859,80313,3
ORD07799,2020-08-10 12:44:58,202926,7859,93763,5
ORD07799,2020-08-10 12:44:58,202926,7859,60993,9
ORD07800,2019-01-17 13:56:41,6530104,7859,44766,2
ORD07800,2019-01-17 13:56:41,6530104,7859,90356,1
ORD07800,2019-01-17 13:56:41,6530104,7859,58984,4
ORD07800,2019-01-17 13:56:41,6530104,7859,86820,8
ORD07800,2019-01-17 13:56:41,6530104,7859,36309,8
ORD07800,2019-01-17 13:56:41,6530104,7859,12869,5
ORD07801,2017-08-07 09:16:59,511896,7859,32399,3
ORD07801,2017-08-07 09:16:59,511896,7859,93104,3
ORD07801,2017-08-07 09:16:59,511896,7859,60015,3
ORD07801,2017-08-07 09:16:59,511896,7859,69735,9
ORD07802,2018-08-01 07:09:47,151238,4950,12695,6
ORD07803,2024-03-12 15:53:02,511852,2149,18110,9
ORD07803,2024-03-12 15:53:02,511852,2149,69150,1
ORD07804,2023-04-30 09:31:23,291459,4346,76235,4
ORD07804,2023-04-30 09:31:23,291459,4346,69150,9
ORD07804,2023-04-30 09:31:23,291459,4346,14499,3
ORD07804,2023-04-30 09:31:23,291459,4346,16910,9
ORD07805,2017-05-10 19:04:41,104531,4346,16776,5
ORD07805,2017-05-10 19:04:41,104531,4346,69735,9
ORD07806,2018-10-11 12:24:59,6190179,4950,12869,2
ORD07806,2018-10-11 12:24:59,6190179,4950,32399,10
ORD07806,2018-10-11 12:24:59,6190179,4950,35658,8
ORD07806,2018-10-11 12:24:59,6190179,4950,58925,9
ORD07807,2018-12-12 22:23:40,6291053,4346,42745,2
ORD07807,2018-12-12 22:23:40,6291053,4346,64045,1
ORD07807,2018-12-12 22:23:40,6291053,4346,42745,8
ORD07807,2018-12-12 22:23:40,6291053,4346,99912,4
ORD07807,2018-12-12 22:23:40,6291053,4346,13748,4
ORD07808,2020-01-12 18:35:25,512269,2149,58925,1
ORD07808,2020-01-12 18:35:25,512269,2149,76235,2
ORD07809,2019-10-19 00:12:21,293006,2149,12869,5
ORD07809,2019-10-19 00:12:21,293006,2149,22688,10
ORD07809,2019-10-19 00:12:21,293006,2149,12200,10
ORD07810,2019-03-07 08:12:15,422310,4346,88069,7
ORD07811,2017-07-14 03:54:37,511852,4950,28711,7
ORD07811,2017-07-14 03:54:37,511852,4950,54064,9
ORD07812,2016-08-14 01:48:10,512038,7859,18392,7
ORD07812,2016-08-14 01:48:10,512038,7859,46212,9
ORD07812,2016-08-14 01:48:10,512038,7859,46631,2
ORD07813,2019-10-10 17:46:00,6292783,4346,12693,4
ORD07813,2019-10-10 17:46:00,6292783,4346,82082,9
ORD07814,2016-08-23 14:59:38,6532084,4950,13561,8
ORD07814,2016-08-23 14:59:38,6532084,4950,36309,1
ORD07815,2017-01-02 03:28:04,6291053,4950,65766,2
ORD07815,2017-01-02 03:28:04,6291053,4950,75318,9
ORD07815,2017-01-02 03:28:04,6291053,4950,45222,1
ORD07815,2017-01-02 03:28:04,6291053,4950,92798,2
ORD07815,2017-01-02 03:28:04,6291053,4950,45920,8
ORD07816,2021-08-18 05:16:48,6531444,4346,54262,3
ORD07816,2021-08-18 05:16:48,6531444,4346,76235,8
ORD07817,2019-11-27 18:54:47,422707,7859,80313,4
ORD07818,2021-08-19 18:35:28,104537,2149,16102,6
ORD07818,2021-08-19 18:35:28,104537,2149,86213,9
ORD07818,2021-08-19 18:35:28,104537,2149,39299,8
ORD07818,2021-08-19 18:35:28,104537,2149,99789,6
ORD07818,2021-08-19 18:35:28,104537,2149,63351,4
ORD07818,2021-08-19 18:35:28,104537,2149,42745,4
ORD07819,2018-11-10 13:08:27,350097,7859,64384,5
ORD07819,2018-11-10 13:08:27,350097,7859,12200,6
ORD07819,2018-11-10 13:08:27,350097,7859,14499,10
ORD07819,2018-11-10 13:08:27,350097,7859,18392,3
ORD07820,2018-10-17 23:21:12,561255,4950,44766,2
ORD07820,2018-10-17 23:21:12,561255,4950,76803,10
ORD07820,2018-10-17 23:21:12,561255,4950,29830,10
ORD07820,2018-10-17 23:21:12,561255,4950,12200,2
ORD07820,2018-10-17 23:21:12,561255,4950,52107,3
ORD07821,2023-02-26 07:00:54,501987,2149,76557,1
ORD07821,2023-02-26 07:00:54,501987,2149,45920,3
ORD07821,2023-02-26 07:00:54,501987,2149,28711,3
ORD07821,2023-02-26 07:00:54,501987,2149,88069,5
ORD07822,2024-12-02 01:07:00,53975,2149,13561,7
ORD07823,2016-04-28 06:56:10,6190687,4950,32299,2
ORD07823,2016-04-28 06:56:10,6190687,4950,16655,8
ORD07824,2017-12-08 20:48:32,104708,4346,52107,6
ORD07825,2017-04-28 20:50:26,350095,7859,75318,6
ORD07825,2017-04-28 20:50:26,350095,7859,22688,6
ORD07825,2017-04-28 20:50:26,350095,7859,83744,5
ORD07825,2017-04-28 20:50:26,350095,7859,64384,7
ORD07825,2017-04-28 20:50:26,350095,7859,32299,8
ORD07825,2017-04-28 20:50:26,350095,7859,14499,7
ORD07826,2019-11-05 06:40:53,422707,2149,58984,9
ORD07826,2019-11-05 06:40:53,422707,2149,99912,2
ORD07827,2019-01-17 01:59:22,6291053,4346,54064,7
ORD07827,2019-01-17 01:59:22,6291053,4346,16910,1
ORD07827,2019-01-17 01:59:22,6291053,4346,54262,8
ORD07827,2019-01-17 01:59:22,6291053,4346,39855,10
ORD07828,2021-07-19 14:51:16,6293831,7859,12869,8
ORD07828,2021-07-19 14:51:16,6293831,7859,39299,6
ORD07829,2020-11-13 18:44:03,30488,4950,19692,6
ORD07829,2020-11-13 18:44:03,30488,4950,58984,6
ORD07829,2020-11-13 18:44:03,30488,4950,90038,9
ORD07829,2020-11-13 18:44:03,30488,4950,86213,4
ORD07829,2020-11-13 18:44:03,30488,4950,12869,10
ORD07829,2020-11-13 18:44:03,30488,4950,54131,10
ORD07830,2019-03-27 08:44:09,6293445,7859,75318,5
ORD07830,2019-03-27 08:44:09,6293445,7859,76557,9
ORD07830,2019-03-27 08:44:09,6293445,7859,12693,2
ORD07831,2021-08-06 20:41:36,194364,7859,64384,1
ORD07832,2015-08-09 22:24:47,51215,4950,83969,4
ORD07832,2015-08-09 22:24:47,51215,4950,26371,5
ORD07832,2015-08-09 22:24:47,51215,4950,46212,5
ORD07832,2015-08-09 22:24:47,51215,4950,50764,10
ORD07832,2015-08-09 22:24:47,51215,4950,52107,3
ORD07832,2015-08-09 22:24:47,51215,4950,80313,7
ORD07833,2020-04-19 01:34:58,104539,2149,58925,5
ORD07834,2020-05-15 06:59:57,350097,4346,75318,1
ORD07834,2020-05-15 06:59:57,350097,4346,69735,1
ORD07834,2020-05-15 06:59:57,350097,4346,18110,7
ORD07834,2020-05-15 06:59:57,350097,4346,42606,5
ORD07834,2020-05-15 06:59:57,350097,4346,20729,3
ORD07835,2023-01-25 18:20:57,512471,2149,18571,7
ORD07835,2023-01-25 18:20:57,512471,2149,86213,8
ORD07835,2023-01-25 18:20:57,512471,2149,36736,1
ORD07835,2023-01-25 18:20:57,512471,2149,43159,9
ORD07835,2023-01-25 18:20:57,512471,2149,54262,1
ORD07836,2020-06-19 05:08:12,6530319,2149,11802,5
ORD07837,2018-08-14 00:59:34,194298,4950,22688,4
ORD07837,2018-08-14 00:59:34,194298,4950,46212,3
ORD07837,2018-08-14 00:59:34,194298,4950,82082,2
ORD07837,2018-08-14 00:59:34,194298,4950,46631,9
ORD07838,2020-08-13 04:18:55,6530104,7859,60993,9
ORD07839,2022-12-08 12:01:17,512408,2149,36736,10
ORD07839,2022-12-08 12:01:17,512408,2149,39299,8
ORD07839,2022-12-08 12:01:17,512408,2149,83969,4
ORD07839,2022-12-08 12:01:17,512408,2149,13561,7
ORD07840,2019-12-11 12:44:35,6531520,4346,54131,2
ORD07840,2019-12-11 12:44:35,6531520,4346,42745,2
ORD07840,2019-12-11 12:44:35,6531520,4346,64045,2
ORD07840,2019-12-11 12:44:35,6531520,4346,54131,4
ORD07840,2019-12-11 12:44:35,6531520,4346,88069,7
ORD07841,2023-05-18 22:15:20,30488,2149,14499,6
ORD07841,2023-05-18 22:15:20,30488,2149,65766,5
ORD07842,2020-12-17 10:32:29,54628,7859,18392,2
ORD07842,2020-12-17 10:32:29,54628,7859,62921,8
ORD07843,2019-09-08 18:23:04,350097,4950,90038,4
ORD07843,2019-09-08 18:23:04,350097,4950,28711,6
ORD07844,2021-05-06 13:37:51,990081,2149,16910,4
ORD07844,2021-05-06 13:37:51,990081,2149,93104,4
ORD07844,2021-05-06 13:37:51,990081,2149,46212,9
ORD07844,2021-05-06 13:37:51,990081,2149,42606,3
ORD07845,2020-06-23 18:26:40,561255,4950,80313,4
ORD07845,2020-06-23 18:26:40,561255,4950,93104,10
ORD07845,2020-06-23 18:26:40,561255,4950,36736,7
ORD07845,2020-06-23 18:26:40,561255,4950,99912,2
ORD07845,2020-06-23 18:26:40,561255,4950,60993,2
ORD07845,2020-06-23 18:26:40,561255,4950,69735,6
ORD07846,2021-02-23 14:39:26,194298,4346,86213,5
ORD07846,2021-02-23 14:39:26,194298,4346,32399,9
ORD07846,2021-02-23 14:39:26,194298,4346,43159,1
ORD07847,2019-06-19 05:10:41,293006,4346,54064,8
ORD07848,2020-08-24 10:44:15,104537,2149,92798,5
ORD07848,2020-08-24 10:44:15,104537,2149,36736,3
ORD07848,2020-08-24 10:44:15,104537,2149,52107,3
ORD07848,2020-08-24 10:44:15,104537,2149,32299,8
ORD07849,2020-11-05 05:50:15,6530104,4346,99912,2
ORD07849,2020-11-05 05:50:15,6530104,4346,86213,3
ORD07849,2020-11-05 05:50:15,6530104,4346,76803,6
ORD07849,2020-11-05 05:50:15,6530104,4346,99789,2
ORD07849,2020-11-05 05:50:15,6530104,4346,18571,3
ORD07849,2020-11-05 05:50:15,6530104,4346,42606,1
ORD07850,2024-03-14 15:02:57,203096,2149,80313,5
ORD07850,2024-03-14 15:02:57,203096,2149,97054,7
ORD07850,2024-03-14 15:02:57,203096,2149,90356,9
ORD07850,2024-03-14 15:02:57,203096,2149,75733,6
ORD07851,2020-08-20 01:40:21,6291053,4346,16910,8
ORD07851,2020-08-20 01:40:21,6291053,4346,90038,4
ORD07851,2020-08-20 01:40:21,6291053,4346,16910,5
ORD07851,2020-08-20 01:40:21,6291053,4346,76803,1
ORD07852,2022-10-30 13:18:08,350095,2149,54064,1
ORD07852,2022-10-30 13:18:08,350095,2149,13561,4
ORD07853,2018-04-21 00:17:40,104537,4346,18571,8
ORD07854,2021-06-08 13:00:22,30488,4346,36736,2
ORD07855,2016-01-30 21:20:42,350097,4950,43827,8
ORD07855,2016-01-30 21:20:42,350097,4950,76557,1
ORD07855,2016-01-30 21:20:42,350097,4950,92798,2
ORD07855,2016-01-30 21:20:42,350097,4950,26371,10
ORD07855,2016-01-30 21:20:42,350097,4950,22688,7
ORD07856,2019-12-12 20:06:00,422707,4950,45222,2
ORD07856,2019-12-12 20:06:00,422707,4950,54262,9
ORD07856,2019-12-12 20:06:00,422707,4950,92798,8
ORD07856,2019-12-12 20:06:00,422707,4950,99912,4
ORD07856,2019-12-12 20:06:00,422707,4950,11802,5
ORD07857,2017-07-03 07:12:04,6293831,4346,18571,7
ORD07857,2017-07-03 07:12:04,6293831,4346,33483,3
ORD07858,2017-08-20 09:38:23,512182,4950,35658,7
ORD07858,2017-08-20 09:38:23,512182,4950,39299,3
ORD07858,2017-08-20 09:38:23,512182,4950,12695,2
ORD07858,2017-08-20 09:38:23,512182,4950,86820,9
ORD07858,2017-08-20 09:38:23,512182,4950,39299,9
ORD07858,2017-08-20 09:38:23,512182,4950,83744,8
ORD07859,2016-03-04 19:31:25,202762,4950,99912,7
ORD07859,2016-03-04 19:31:25,202762,4950,11802,7
ORD07859,2016-03-04 19:31:25,202762,4950,58925,9
ORD07860,2019-09-23 23:10:51,104537,4950,42606,4
ORD07861,2023-02-12 12:42:09,350095,2149,48467,1
ORD07861,2023-02-12 12:42:09,350095,2149,83969,6
ORD07861,2023-02-12 12:42:09,350095,2149,19692,8
ORD07861,2023-02-12 12:42:09,350095,2149,64045,8
ORD07862,2019-10-03 11:56:42,104468,2149,64045,10
ORD07862,2019-10-03 11:56:42,104468,2149,16655,5
ORD07862,2019-10-03 11:56:42,104468,2149,20965,9
ORD07862,2019-10-03 11:56:42,104468,2149,99912,3
ORD07863,2021-03-07 00:48:47,104539,4346,39299,9
ORD07863,2021-03-07 00:48:47,104539,4346,86213,9
ORD07863,2021-03-07 00:48:47,104539,4346,18392,8
ORD07864,2016-10-27 22:38:40,6190179,4950,83969,1
ORD07864,2016-10-27 22:38:40,6190179,4950,69735,5
ORD07864,2016-10-27 22:38:40,6190179,4950,45920,4
ORD07864,2016-10-27 22:38:40,6190179,4950,58925,1
ORD07865,2019-03-07 18:06:15,934643,4950,13748,2
ORD07865,2019-03-07 18:06:15,934643,4950,16655,8
ORD07865,2019-03-07 18:06:15,934643,4950,11802,10
ORD07865,2019-03-07 18:06:15,934643,4950,54064,7
ORD07866,2021-03-10 11:19:59,54628,7859,54131,8
ORD07866,2021-03-10 11:19:59,54628,7859,65680,9
ORD07866,2021-03-10 11:19:59,54628,7859,45920,8
ORD07866,2021-03-10 11:19:59,54628,7859,16910,3
ORD07866,2021-03-10 11:19:59,54628,7859,35658,10
ORD07866,2021-03-10 11:19:59,54628,7859,42606,5
ORD07867,2020-11-10 13:32:03,151238,7859,48467,8
ORD07867,2020-11-10 13:32:03,151238,7859,52107,7
ORD07867,2020-11-10 13:32:03,151238,7859,60993,3
ORD07868,2020-12-28 12:44:03,501987,2149,12200,9
ORD07868,2020-12-28 12:44:03,501987,2149,33483,7
ORD07868,2020-12-28 12:44:03,501987,2149,43827,5
ORD07869,2022-01-06 19:18:58,6531444,4346,39299,7
ORD07870,2022-01-11 03:23:25,422278,7859,12695,10
ORD07870,2022-01-11 03:23:25,422278,7859,52107,3
ORD07870,2022-01-11 03:23:25,422278,7859,63351,8
ORD07870,2022-01-11 03:23:25,422278,7859,54131,1
ORD07870,2022-01-11 03:23:25,422278,7859,99912,1
ORD07870,2022-01-11 03:23:25,422278,7859,45222,2
ORD07871,2018-11-04 20:15:06,350095,4346,83969,4
ORD07871,2018-11-04 20:15:06,350095,4346,70713,10
ORD07871,2018-11-04 20:15:06,350095,4346,97054,9
ORD07871,2018-11-04 20:15:06,350095,4346,88069,5
ORD07872,2019-10-03 02:01:12,30488,2149,22688,9
ORD07872,2019-10-03 02:01:12,30488,2149,64045,3
ORD07873,2023-02-13 05:07:57,104531,4346,43827,3
ORD07873,2023-02-13 05:07:57,104531,4346,43827,7
ORD07873,2023-02-13 05:07:57,104531,4346,82082,6
ORD07873,2023-02-13 05:07:57,104531,4346,18571,2
ORD07873,2023-02-13 05:07:57,104531,4346,54064,5
ORD07874,2017-10-22 09:18:00,53980,4950,33483,8
ORD07874,2017-10-22 09:18:00,53980,4950,14499,8
ORD07875,2024-12-26 06:14:04,104272,2149,13748,3
ORD07875,2024-12-26 06:14:04,104272,2149,18392,8
ORD07875,2024-12-26 06:14:04,104272,2149,14499,1
ORD07876,2015-12-07 12:06:01,512228,4950,60993,3
ORD07876,2015-12-07 12:06:01,512228,4950,65680,1
ORD07876,2015-12-07 12:06:01,512228,4950,45222,2
ORD07876,2015-12-07 12:06:01,512228,4950,99912,7
ORD07876,2015-12-07 12:06:01,512228,4950,58925,3
ORD07877,2023-04-07 02:44:56,203096,2149,20729,1
ORD07877,2023-04-07 02:44:56,203096,2149,86820,6
ORD07877,2023-04-07 02:44:56,203096,2149,13748,1
ORD07877,2023-04-07 02:44:56,203096,2149,65680,2
ORD07877,2023-04-07 02:44:56,203096,2149,70713,3
ORD07878,2017-05-15 03:19:53,561310,7859,65680,6
ORD07878,2017-05-15 03:19:53,561310,7859,43827,7
ORD07878,2017-05-15 03:19:53,561310,7859,65680,2
ORD07878,2017-05-15 03:19:53,561310,7859,90038,5
ORD07879,2019-08-12 15:39:25,6291625,7859,97054,6
ORD07879,2019-08-12 15:39:25,6291625,7859,75318,1
ORD07879,2019-08-12 15:39:25,6291625,7859,28711,9
ORD07879,2019-08-12 15:39:25,6291625,7859,20729,4
ORD07880,2015-09-22 21:26:34,6532123,4950,32399,8
ORD07880,2015-09-22 21:26:34,6532123,4950,46631,2
ORD07881,2023-07-25 19:27:37,54609,2149,20729,1
ORD07882,2024-09-30 05:41:53,51215,2149,22688,7
ORD07882,2024-09-30 05:41:53,51215,2149,60015,10
ORD07882,2024-09-30 05:41:53,51215,2149,99789,8
ORD07882,2024-09-30 05:41:53,51215,2149,64045,1
ORD07882,2024-09-30 05:41:53,51215,2149,16910,7
ORD07883,2016-02-02 13:43:27,512269,4950,86820,3
ORD07883,2016-02-02 13:43:27,512269,4950,13748,5
ORD07884,2018-07-22 07:01:35,6530319,7859,18110,3
ORD07884,2018-07-22 07:01:35,6530319,7859,20729,8
ORD07884,2018-07-22 07:01:35,6530319,7859,42606,4
ORD07885,2022-09-27 13:26:55,934643,4346,19692,7
ORD07885,2022-09-27 13:26:55,934643,4346,64384,4
ORD07885,2022-09-27 13:26:55,934643,4346,60993,7
ORD07886,2021-05-22 06:04:55,501987,7859,70713,5
ORD07886,2021-05-22 06:04:55,501987,7859,75318,10
ORD07886,2021-05-22 06:04:55,501987,7859,12200,3
ORD07886,2021-05-22 06:04:55,501987,7859,90038,9
ORD07886,2021-05-22 06:04:55,501987,7859,60993,10
ORD07886,2021-05-22 06:04:55,501987,7859,12693,2
ORD07887,2021-01-13 09:11:11,104539,4950,54064,10
ORD07887,2021-01-13 09:11:11,104539,4950,54262,9
ORD07887,2021-01-13 09:11:11,104539,4950,43827,6
ORD07887,2021-01-13 09:11:11,104539,4950,18110,8
ORD07888,2017-10-28 19:05:35,54371,4346,43159,10
ORD07889,2016-12-15 09:28:21,151238,7859,76235,2
ORD07889,2016-12-15 09:28:21,151238,7859,65680,8
ORD07889,2016-12-15 09:28:21,151238,7859,42745,5
ORD07889,2016-12-15 09:28:21,151238,7859,54262,7
ORD07889,2016-12-15 09:28:21,151238,7859,69735,8
ORD07889,2016-12-15 09:28:21,151238,7859,60993,3
ORD07890,2019-04-22 10:11:16,293006,7859,16102,10
ORD07890,2019-04-22 10:11:16,293006,7859,88069,7
ORD07890,2019-04-22 10:11:16,293006,7859,12200,2
ORD07890,2019-04-22 10:11:16,293006,7859,16910,6
ORD07891,2018-04-24 15:10:50,54481,7859,16655,2
ORD07891,2018-04-24 15:10:50,54481,7859,32299,4
ORD07891,2018-04-24 15:10:50,54481,7859,64045,7
ORD07891,2018-04-24 15:10:50,54481,7859,39299,10
ORD07892,2022-06-19 15:52:39,6293445,4346,26371,7
ORD07892,2022-06-19 15:52:39,6293445,4346,83969,7
ORD07892,2022-06-19 15:52:39,6293445,4346,48467,4
ORD07892,2022-06-19 15:52:39,6293445,4346,35658,7
ORD07892,2022-06-19 15:52:39,6293445,4346,46212,2
ORD07893,2018-12-24 18:08:32,6531520,7859,16910,2
ORD07893,2018-12-24 18:08:32,6531520,7859,54262,1
ORD07894,2018-04-08 15:26:19,104272,4950,54131,5
ORD07894,2018-04-08 15:26:19,104272,4950,97054,2
ORD07894,2018-04-08 15:26:19,104272,4950,62921,2
ORD07895,2019-09-25 06:12:18,6530319,4950,22688,7
ORD07895,2019-09-25 06:12:18,6530319,4950,54064,9
ORD07895,2019-09-25 06:12:18,6530319,4950,12200,1
ORD07895,2019-09-25 06:12:18,6530319,4950,18110,5
ORD07895,2019-09-25 06:12:18,6530319,4950,16655,2
ORD07895,2019-09-25 06:12:18,6530319,4950,63351,9
ORD07896,2016-09-28 05:43:22,512182,4950,64045,6
ORD07896,2016-09-28 05:43:22,512182,4950,16102,8
ORD07896,2016-09-28 05:43:22,512182,4950,64384,2
ORD07896,2016-09-28 05:43:22,512182,4950,86213,6
ORD07896,2016-09-28 05:43:22,512182,4950,32299,9
ORD07896,2016-09-28 05:43:22,512182,4950,33483,7
ORD07897,2016-05-24 15:35:05,6530319,4950,33483,7
ORD07897,2016-05-24 15:35:05,6530319,4950,75733,3
ORD07897,2016-05-24 15:35:05,6530319,4950,99912,10
ORD07897,2016-05-24 15:35:05,6530319,4950,46212,10
ORD07898,2019-02-08 16:12:37,512038,4346,44766,3
ORD07898,2019-02-08 16:12:37,512038,4346,28711,6
ORD07899,2021-01-19 15:20:33,422310,4346,64384,3
ORD07899,2021-01-19 15:20:33,422310,4346,90038,7
ORD07899,2021-01-19 15:20:33,422310,4346,29830,1
ORD07899,2021-01-19 15:20:33,422310,4346,29830,8
ORD07899,2021-01-19 15:20:33,422310,4346,58984,8
ORD07899,2021-01-19 15:20:33,422310,4346,13561,8
ORD07900,2020-09-21 01:06:58,151238,2149,86213,6
ORD07900,2020-09-21 01:06:58,151238,2149,16102,9
ORD07900,2020-09-21 01:06:58,151238,2149,86213,4
ORD07900,2020-09-21 01:06:58,151238,2149,18571,3
ORD07900,2020-09-21 01:06:58,151238,2149,54064,8
ORD07900,2020-09-21 01:06:58,151238,2149,69735,7
ORD07901,2019-12-13 03:24:59,512269,2149,16655,1
ORD07901,2019-12-13 03:24:59,512269,2149,45920,9
ORD07901,2019-12-13 03:24:59,512269,2149,16910,8
ORD07901,2019-12-13 03:24:59,512269,2149,16910,6
ORD07901,2019-12-13 03:24:59,512269,2149,97054,4
ORD07901,2019-12-13 03:24:59,512269,2149,63351,2
ORD07902,2019-09-03 09:48:50,6532084,4346,46212,5
ORD07902,2019-09-03 09:48:50,6532084,4346,16910,9
ORD07902,2019-09-03 09:48:50,6532084,4346,75318,3
ORD07903,2017-09-02 01:07:50,104468,4950,45920,2
ORD07903,2017-09-02 01:07:50,104468,4950,42745,5
ORD07903,2017-09-02 01:07:50,104468,4950,18110,8
ORD07903,2017-09-02 01:07:50,104468,4950,20965,10
ORD07904,2021-08-29 09:38:14,930024,7859,76557,4
ORD07904,2021-08-29 09:38:14,930024,7859,69735,3
ORD07905,2019-12-03 08:59:16,422278,4346,54131,7
ORD07905,2019-12-03 08:59:16,422278,4346,42606,5
ORD07905,2019-12-03 08:59:16,422278,4346,93104,10
ORD07905,2019-12-03 08:59:16,422278,4346,52107,6
ORD07905,2019-12-03 08:59:16,422278,4346,75733,7
ORD07905,2019-12-03 08:59:16,422278,4346,58984,2
ORD07906,2020-09-07 15:13:32,512269,4950,76803,3
ORD07906,2020-09-07 15:13:32,512269,4950,18110,5
ORD07906,2020-09-07 15:13:32,512269,4950,70713,10
ORD07906,2020-09-07 15:13:32,512269,4950,93104,8
ORD07906,2020-09-07 15:13:32,512269,4950,82082,7
ORD07907,2019-03-05 19:25:11,422310,4346,64045,1
